 ,1,2,3,4,5,6
64740,-189.3082,181.7112,-462.4842,-229.6717,-196.2726,317.619
64760,-190.4849,172.7099,-472.5174,-221.4532,-193.6152,319.6551
64780,-197.347,167.8902,-481.7596,-216.5195,-183.1914,319.4498
64800,-213.9589,176.2719,-493.6443,-223.3046,-188.3291,318.5794
64820,-250.3464,205.3167,-480.8623,-242.1269,-201.3367,319.8861
64840,-249.7428,200.4919,-493.3253,-231.8809,-198.6856,310.7
64860,-273.6172,197.9762,-501.45,-215.2716,-182.3561,313.5966
64880,-271.4189,198.4342,-508.7864,-226.585,-195.5901,309.8456
64900,-291.8798,205.4429,-516.8964,-232.801,-198.3325,305.6357
64920,-289.0895,198.2749,-525.3707,-223.9734,-203.566,309.1333
64940,-288.429,196.3284,-545.2054,-235.2574,-221.1473,313.5993
64960,-329.9206,186.9736,-553.6581,-215.8051,-196.0054,308.1942
64980,-323.959,186.1013,-553.1661,-210.8666,-202.0583,304.6838
65000,-346.814,192.4654,-560.8143,-202.446,-192.7929,299.4683
65020,-346.4919,187.9031,-564.0675,-211.8004,-206.5537,299.8774
65040,-328.5026,192.346,-572.5677,-206.9497,-211.3438,308.0771
65060,-337.4628,190.0107,-577.574,-212.285,-213.967,306.981
65080,-349.6681,194.8797,-579.9375,-208.1729,-216.4807,306.4847
65100,-336.7127,189.3668,-585.0248,-215.0945,-222.5982,300.2298
65120,-325.4396,186.0363,-600.6205,-209.7773,-225.7532,303.5703
65140,-330.8466,191.6592,-598.6586,-203.6497,-223.8985,303.1808
65160,-353.0734,204.3142,-598.2989,-196.6663,-215.474,305.8643
65180,-354.39,215.1987,-596.1785,-198.1963,-219.8181,303.5024
65200,-320.4274,227.2196,-604.5067,-189.5021,-229.6398,300.875
65220,-315.181,236.3757,-619.6854,-191.9505,-236.4856,310.2128
65240,-315.0543,237.7311,-618.199,-176.7233,-224.5426,302.8683
65260,-323.6604,248.5085,-617.3362,-172.6583,-222.0845,304.1563
65280,-332.1783,260.5085,-625.2737,-168.783,-223.1546,307.9953
65300,-328.3596,263.7701,-633.3954,-165.9883,-221.4411,303.2507
65320,-337.6329,272.1178,-626.4062,-189.8746,-228.2871,288.657
65340,-311.1749,262.0737,-641.7977,-177.03,-227.4779,302.5285
65360,-336.7036,278.8879,-632.4012,-186.2376,-222.7028,299.8934
65380,-332.7287,282.9393,-627.5669,-169.7666,-210.95,297.5458
65400,-328.2015,273.4469,-633.5663,-165.388,-214.3612,307.0397
65420,-321.3001,276.6664,-635.9077,-163.2252,-214.5794,306.2232
65440,-332.0296,297.3592,-626.7355,-174.6517,-223.0219,304.8617
65460,-308.6918,283.6042,-638.4763,-161.7306,-220.0966,301.1083
65480,-293.2193,285.14,-636.2169,-165.8327,-231.8721,298.9036
65500,-283.8256,291.2266,-630.0867,-160.7372,-231.0258,300.5322
65520,-290.9324,299.1379,-633.5446,-160.2323,-227.8701,296.2909
65540,-277.9936,298.6011,-632.5927,-163.993,-227.2152,300.6511
65560,-274.9109,310.5293,-630.2076,-172.3838,-234.9512,300.5356
65580,-248.6328,296.3609,-630.3221,-149.2849,-225.3102,296.9224
65600,-255.6136,294.9098,-623.5512,-156.2363,-228.096,300.2115
65620,-279.6454,293.7504,-618.5806,-153.3673,-214.0893,302.2297
65640,-253.4102,295.1637,-628.9319,-148.9524,-221.2747,300.1495
65660,-251.1428,295.6741,-633.661,-148.6708,-224.5992,300.1612
65680,-239.163,293.1961,-628.5224,-137.8705,-208.8711,304.9662
65700,-250.6653,306.519,-626.3215,-141.5778,-200.9884,292.1529
65720,-258.0527,312.5205,-622.108,-124.3328,-187.862,301.3906
65740,-238.2732,315.9885,-618.1097,-129.6438,-196.3194,298.8603
65760,-225.063,306.9789,-619.2642,-131.8802,-198.4076,295.4322
65780,-229.6563,319.138,-608.0501,-137.3369,-197.9751,297.6461
65800,-222.9582,318.249,-607.6533,-133.5251,-184.7617,300.253
65820,-221.756,337.1099,-611.8811,-136.4145,-184.3091,301.7856
65840,-194.9375,340.0447,-603.3289,-127.9939,-194.8395,294.547
65860,-189.141,338.0749,-608.2942,-126.1283,-194.0102,295.1852
65880,-195.3138,346.9967,-602.3436,-119.5522,-178.5624,291.6722
65900,-199.137,347.2365,-600.9077,-101.6755,-163.9503,292.8403
65920,-212.2848,356.6193,-586.5433,-104.7612,-157.3292,287.1363
65940,-204.0203,358.6544,-584.627,-109.8622,-173.9404,294.0131
65960,-187.895,344.6539,-584.9473,-108.6443,-170.1156,287.6831
65980,-174.3885,350.8915,-578.6709,-110.7923,-176.6788,285.5101
66000,-168.9189,349.4352,-586.1845,-104.5484,-176.5318,292.1753
66020,-185.4416,354.669,-576.2284,-111.5131,-170.9571,288.078
66040,-192.056,357.8052,-580.1978,-107.1573,-163.6202,291.3076
66060,-177.7329,360.5657,-580.9791,-111.2534,-174.1536,284.0352
66080,-178.4924,366.848,-577.1306,-106.1345,-168.3526,274.422
66100,-181.6953,371.0354,-575.6074,-106.384,-160.5373,279.9465
66120,-159.8275,368.3765,-594.2172,-112.3714,-174.9081,283.984
66140,-143.1864,358.4866,-598.0868,-113.6693,-176.3599,282.724
66160,-142.2021,361.1121,-599.0391,-127.4991,-180.4973,297.2088
66180,-136.1335,363.6558,-596.3955,-121.9008,-186.4964,290.2814
66200,-124.3571,362.0574,-601.5356,-133.0844,-197.0612,289.5125
66220,-131.0996,352.547,-599.9711,-130.505,-191.6927,288.8727
66240,-149.4273,352.0669,-593.8909,-126.711,-181.2753,282.8582
66260,-122.598,351.5527,-599.4711,-135.4447,-197.2311,285.8108
66280,-125.0529,344.3886,-615.1661,-131.791,-192.1063,302.1416
66300,-117.6625,341.3755,-618.1028,-140.9888,-202.9345,297.8226
66320,-115.6847,351.4817,-613.508,-143.7816,-207.853,295.2143
66340,-116.0846,336.6694,-615.4976,-136.7904,-196.9225,290.9997
66360,-120.9016,333.9805,-601.2631,-133.8578,-187.2731,282.6389
66380,-138.4148,345.2231,-597.8026,-125.68,-180.2823,278.9302
66400,-120.977,331.5749,-608.1403,-123.0965,-182.5153,272.9452
66420,-127.421,334.3899,-615.8942,-119.8909,-175.3157,276.7124
66440,-97.5131,335.8433,-611.848,-139.2658,-201.568,274.9292
66460,-113.8441,334.2031,-618.9623,-139.8354,-190.8523,287.223
66480,-125.558,349.0466,-611.2603,-135.3546,-183.3519,274.0759
66500,-122.4965,348.3925,-604.2081,-133.9823,-186.0452,276.507
66520,-126.3088,341.9806,-602.2169,-118.7951,-169.1673,278.3423
66540,-112.0749,346.3219,-586.5632,-132.1501,-183.1768,276.8859
66560,-117.4861,344.0851,-591.8987,-124.4937,-177.799,281.0486
66580,-123.7393,340.0297,-598.4808,-117.2626,-171.3992,274.5197
66600,-95.6491,343.9836,-599.9949,-122.3413,-185.2816,272.6427
66620,-77.4377,344.9286,-601.3344,-117.7812,-189.7754,271.6877
66640,-72.1237,328.8002,-602.9719,-116.1019,-192.3549,274.2784
66660,-81.0197,337.7068,-592.2542,-116.1302,-186.9296,272.3273
66680,-55.9904,337.7973,-581.6656,-112.0818,-189.2328,263.8163
66700,-46.801,321.1884,-587.2355,-98.2758,-183.4874,266.1974
66720,-45.8947,334.8351,-585.9669,-107.0505,-189.0404,265.0571
66740,-59.4277,339.2307,-575.3162,-100.757,-178.7546,249.8529
66760,-30.1586,329.0006,-582.7966,-101.3795,-190.5503,247.3913
66780,-12.9317,328.0252,-582.16,-102.3419,-193.3255,256.963
66800,-10.1165,321.1321,-587.154,-96.4466,-186.5417,256.6329
66820,-1.0792,329.8649,-585.3839,-98.8913,-189.2606,251.6435
66840,30.2498,324.4513,-579.3875,-93.9648,-196.297,253.2809
66860,24.7722,329.9083,-579.1074,-86.2686,-185.1669,253.4122
66880,6.8256,338.617,-568.6732,-79.135,-172.0932,249.0305
66900,25.6741,341.6971,-565.7949,-84.6012,-177.4867,245.7787
66920,51.6042,341.186,-572.813,-93.9734,-193.7443,253.4634
66940,54.0461,340.6364,-571.3658,-83.7542,-181.7875,253.5831
66960,52.77,343.7896,-574.7776,-85.0684,-183.8798,255.4231
66980,82.2108,345.6489,-581.1976,-89.8106,-196.5006,263.2305
67000,80.6404,347.5075,-570.8492,-89.3418,-196.8904,257.7126
67020,110.2844,339.7376,-566.6993,-86.2398,-205.0502,256.8382
67040,102.6519,347.268,-565.5204,-86.6001,-197.9001,249.0744
67060,101.9934,355.568,-559.3561,-83.0871,-196.8681,246.4366
67080,102.2982,362.5038,-554.3792,-89.4896,-197.6733,248.1631
67100,124.3617,365.0189,-556.5607,-81.5747,-200.55,239.4194
67120,130.4814,357.9095,-551.8868,-77.1834,-197.746,243.7295
67140,119.9404,360.3822,-547.523,-86.4715,-192.6878,235.0307
67160,127.7713,348.0714,-543.4594,-70.5549,-179.1119,237.6266
67180,124.0709,351.1773,-540.5891,-76.3584,-180.8791,231.9845
67200,133.2885,351.8174,-537.6901,-80.08,-183.225,230.4824
67220,144.1018,349.9987,-535.581,-100.8636,-196.0322,235.4184
67240,149.3908,342.1297,-540.194,-80.6297,-183.3052,228.4962
67260,151.669,349.114,-527.2452,-95.8298,-182.622,227.1471
67280,160.5312,346.1479,-524.0734,-108.1509,-190.7956,225.4324
67300,164.8835,325.4872,-527.7792,-92.2023,-181.9222,214.4575
67320,142.984,329.9552,-517.6906,-90.3694,-173.6827,219.8235
67340,136.8618,342.2267,-517.7813,-98.0598,-172.0248,218.3558
67360,154.3242,337.5187,-511.0738,-107.6477,-174.714,217.7933
67380,158.5286,326.5566,-513.2077,-104.7092,-174.3884,218.355
67400,164.3373,338.9621,-503.1736,-106.0732,-170.7293,214.3118
67420,175.1691,337.9106,-504.4524,-111.168,-171.3382,219.0326
67440,183.387,332.1872,-506.3161,-109.9566,-173.543,209.0207
67460,183.2868,341.0943,-506.5053,-119.9174,-176.696,209.6952
67480,180.472,349.5215,-494.9169,-126.7485,-174.2923,207.2554
67500,207.0017,339.9498,-487.5585,-117.3421,-178.3569,209.7963
67520,172.1347,349.2618,-487.1555,-123.0634,-164.4909,211.9446
67540,185.685,340.1938,-474.7801,-111.0046,-156.0939,205.9693
67560,167.1304,355.0714,-479.2456,-117.4525,-157.8731,202.2932
67580,172.0152,346.5171,-481.2953,-118.7513,-154.6323,205.4388
67600,190.3028,346.0787,-472.5484,-128.2539,-167.2742,211.3948
67620,159.5687,357.195,-465.2501,-129.543,-154.1417,198.888
67640,201.4127,352.8945,-466.0603,-131.5945,-171.6007,201.7011
67660,187.7934,349.2279,-461.2063,-134.2503,-168.9007,193.8167
67680,161.8321,356.9235,-456.4118,-130.8075,-159.5245,190.9219
67700,159.44,356.7615,-451.5531,-129.8084,-153.1416,199.8979
67720,156.7848,353.5579,-442.2429,-123.6605,-148.4064,193.693
67740,163.0708,347.1461,-450.0829,-131.6779,-157.4555,202.0859
67760,157.3458,349.947,-448.2514,-127.1974,-149.0493,194.1983
67780,162.1731,353.7172,-450.6767,-124.0283,-155.1898,191.7087
67800,160.3217,351.7896,-459.1221,-118.1381,-149.976,191.9285
67820,161.3739,350.5728,-455.2776,-113.4848,-145.8404,191.1851
67840,159.726,349.6431,-452.8295,-118.8707,-151.9868,191.3215
67860,166.9118,349.9452,-455.2574,-120.3831,-151.025,197.9872
67880,157.7743,359.851,-453.3668,-144.0142,-166.2797,196.1063
67900,173.199,354.7919,-467.6391,-146.1373,-170.0594,210.7808
67920,165.305,353.9624,-458.252,-137.3174,-169.493,199.3839
67940,163.7115,361.4639,-452.6151,-137.8181,-170.2879,192.136
67960,183.8961,348.2839,-454.9258,-130.7211,-173.7897,187.6805
67980,153.009,365.3996,-439.6248,-140.6772,-172.676,177.3767
68000,182.4911,350.7213,-459.7433,-137.6956,-175.1233,189.4518
68020,174.4409,350.7993,-450.166,-145.7724,-177.9324,185.9436
68040,157.1359,343.4472,-449.2746,-131.2118,-162.7425,190.7014
68060,171.6589,343.7138,-454.1466,-142.4264,-173.4134,192.4839
68080,155.9791,347.5304,-446.1359,-143.5657,-162.8887,187.8322
68100,143.3295,341.9,-441.2626,-135.0467,-156.7954,182.3019
68120,153.7871,341.4524,-440.4597,-145.0543,-161.0387,177.9468
68140,144.2416,344.6342,-439.531,-150.982,-159.6797,179.3198
68160,148.3185,332.5533,-444.6429,-144.3601,-152.0284,183.2032
68180,153.9484,334.6884,-438.4409,-150.2391,-163.6713,178.9368
68200,153.9026,334.3672,-446.2838,-160.5294,-165.3684,196.02
68220,154.3732,324.9885,-443.9445,-148.5055,-161.0894,198.4088
68240,138.949,330.581,-431.0933,-154.4038,-160.7181,181.1305
68260,147.1024,328.8402,-437.0898,-154.4169,-159.5666,187.6469
68280,148.7381,321.3453,-427.3051,-158.6728,-161.373,192.1833
68300,142.9079,316.4884,-436.8311,-141.5924,-153.5773,189.8742
68320,165.8148,307.2558,-440.0753,-158.5616,-171.6167,192.2462
68340,172.1977,302.9026,-440.9066,-152.5508,-172.2009,191.625
68360,143.3871,311.866,-436.6112,-158.121,-161.9875,192.11
68380,163.5604,300.2494,-433.1502,-153.0266,-169.0501,192.3911
68400,167.0056,304.8037,-423.6519,-154.7075,-173.3657,189.7993
68420,165.1883,298.5574,-438.3383,-150.7104,-169.7295,193.3372
68440,168.611,310.9724,-423.8436,-143.5073,-173.3561,184.7234
68460,170.6278,305.1222,-422.1682,-155.0185,-182.9744,185.9501
68480,168.0981,302.2372,-423.8133,-154.7965,-179.3273,186.1564
68500,144.3793,301.5305,-423.5854,-158.9295,-168.2981,193.9519
68520,163.6733,293.6061,-430.7358,-161.5829,-183.3466,193.7483
68540,144.3092,301.4563,-418.9801,-160.4171,-170.924,190.6866
68560,165.5105,287.4652,-423.0599,-171.0587,-188.3602,193.8269
68580,149.3738,282.8717,-419.315,-170.9676,-178.5995,199.0347
68600,124.0985,293.2052,-412.5825,-166.4406,-160.6631,195.0134
68620,114.0435,291.8376,-414.3007,-167.5701,-164.3564,199.6712
68640,105.3514,286.791,-414.9856,-151.2697,-154.4636,200.3695
68660,113.1132,290.7551,-416.9538,-176.3815,-176.4152,203.3482
68680,113.6295,278.9897,-421.287,-167.0116,-163.8092,211.9722
68700,121.6814,292.3309,-419.58,-180.0839,-181.6556,210.8621
68720,114.6585,290.5928,-408.8572,-174.4955,-180.2112,202.9095
68740,108.9115,285.5934,-392.9096,-169.4781,-174.8622,191.9554
68760,88.2817,294.039,-378.0974,-174.3935,-173.4691,189.9987
68780,104.6616,292.453,-376.2502,-185.4427,-186.744,177.9874
68800,93.547,295.7727,-376.9069,-175.3014,-179.0445,170.656
68820,84.5323,299.6476,-370.1931,-173.4552,-168.7934,176.1227
68840,92.2859,297.3983,-374.407,-186.3888,-187.3273,172.5124
68860,79.5693,308.1742,-344.3625,-191.2607,-190.0294,154.0053
68880,60.9278,314.3397,-340.3841,-195.0569,-189.9213,146.1137
68900,64.9488,319.1451,-353.5215,-193.0779,-194.9631,145.3907
68920,52.1808,324.8239,-340.0984,-184.3314,-181.9167,139.4898
68940,44.3024,344.303,-338.2134,-183.1575,-184.0602,141.7016
68960,62.7921,332.8768,-348.7043,-184.8222,-191.303,152.0797
68980,71.3371,326.8374,-349.3915,-173.2866,-189.5102,152.5999
69000,38.4042,343.9524,-344.9138,-174.7026,-177.8708,151.6682
69020,42.6269,342.2419,-343.1529,-162.115,-174.6304,148.9269
69040,59.6509,349.2362,-335.9966,-166.8067,-189.2561,157.7402
69060,38.7942,339.4831,-345.8726,-154.6224,-169.0578,178.1806
69080,100.353,299.3297,-423.6343,-139.7717,-175.8788,264.6102
69100,87.4236,293.7866,-429.2672,-136.6092,-167.1843,274.1402
69120,67.2655,310.9837,-426.1773,-146.601,-173.0592,271.8217
69140,58.3568,317.0076,-419.5547,-124.1379,-144.5274,269.4898
69160,66.3474,319.6472,-413.4119,-123.9288,-156.294,257.3591
69180,62.3566,316.4279,-411.4656,-133.2198,-166.6316,262.7675
69200,62.2022,317.5421,-402.037,-135.0845,-170.089,259.9993
69220,63.4444,298.0363,-403.083,-118.5114,-167.299,265.4565
69240,39.2222,309.3848,-402.695,-123.9114,-155.8475,265.6789
69260,67.793,315.8078,-397.3587,-123.1889,-173.5745,259.1065
69280,49.7957,318.1632,-392.3569,-125.0632,-161.285,268.7882
69300,48.4151,313.0731,-402.5587,-131.8798,-163.4779,274.1795
69320,22.9672,316.4049,-399.4424,-114.122,-150.5978,271.9009
69340,16.8283,320.0133,-401.3992,-123.1356,-155.0374,273.3798
69360,26.3209,328.8477,-397.4179,-124.9405,-164.3959,266.5
69380,30.5215,330.4256,-401.3864,-120.19,-163.4832,272.6691
69400,52.646,324.2803,-401.9363,-135.328,-184.4828,275.132
69420,36.781,317.692,-407.7693,-117.3171,-165.8853,282.6004
69440,3.1695,330.1584,-390.0291,-108.7499,-146.3162,274.8346
69460,19.3019,322.8251,-397.7739,-107.5927,-147.9463,274.6846
69480,13.149,327.4833,-396.0169,-112.0191,-151.0291,276.4383
69500,16.3199,326.5234,-396.722,-127.2523,-161.7214,276.6331
69520,-16.3051,323.8816,-397.8286,-131.1148,-150.9929,274.2629
69540,-18.3636,329.6859,-398.4959,-144.9799,-153.2297,288.2137
69560,18.291,320.883,-396.5041,-138.628,-157.8675,282.7581
69580,-25.2934,342.0751,-394.097,-147.7413,-148.3249,277.7259
69600,-0.8759,331.2666,-396.4205,-147.9574,-159.3684,278.7313
69620,-16.4813,339.9651,-400.6357,-154.7514,-160.0917,275.7512
69640,-20.5567,326.957,-407.5323,-132.0871,-139.2462,279.9601
69660,-30.2434,336.3997,-401.0359,-155.8405,-148.4644,278.6104
69680,-44.1578,338.8266,-399.8521,-157.3241,-138.1977,284.5356
69700,-18.5467,323.3472,-399.761,-149.2788,-141.0909,284.0039
69720,-42.0869,338.3033,-396.0219,-168.2669,-145.7409,278.6714
69740,-25.2311,332.8131,-399.2601,-165.9768,-151.476,286.0905
69760,-11.1986,318.4075,-407.9796,-161.7889,-151.4861,292.1672
69780,-38.3771,325.7005,-397.7136,-156.6265,-141.6464,294.1277
69800,-46.066,327.3082,-394.0653,-161.8772,-142.9772,295.2152
69820,-66.047,333.0349,-388.3704,-154.9528,-129.0364,294.6416
69840,-72.3474,325.0456,-389.7743,-155.9294,-125.1901,294.1905
69860,-49.1422,313.3043,-394.1062,-151.9495,-134.0605,292.3918
69880,-64.4819,321.9445,-392.8996,-157.903,-134.8518,296.2465
69900,-53.3482,317.5219,-403.6475,-169.1111,-141.3384,304.2494
69920,-73.5309,320.4334,-392.6262,-170.9395,-142.1502,297.9703
69940,-68.3818,313.1257,-400.8948,-173.459,-135.1685,302.2204
69960,-68.6668,319.8477,-395.7589,-169.862,-134.1684,303.0946
69980,-72.6531,322.3463,-393.2859,-171.1466,-130.89,302.3639
70000,-95.5593,324.8204,-385.69,-178.879,-130.1105,295.8538
70020,-105.4946,303.7941,-386.4883,-163.4391,-124.0346,298.9971
70040,-92.1506,304.3987,-387.5938,-181.2119,-138.2998,292.6973
70060,-90.8347,291.6255,-382.7412,-174.2907,-133.437,294.7441
70080,-75.7389,277.4338,-387.1724,-150.6568,-126.2992,294.1209
70100,-71.9712,281.0192,-391.159,-159.2645,-139.0979,290.9105
70120,-88.6231,269.7899,-392.2701,-141.8309,-118.8972,297.0561
70140,-99.0908,275.0516,-380.0745,-141.4587,-122.1189,299.5751
70160,-70.124,264.8539,-382.121,-150.5151,-134.9038,306.9673
70180,-73.0827,268.3506,-385.3626,-134.9542,-131.0649,307.9993
70200,-84.9467,274.4466,-381.265,-139.3782,-134.6054,305.0846
70220,-83.289,270.6938,-383.89,-142.8526,-136.1878,308.1216
70240,-72.15,266.3496,-379.7964,-130.2527,-145.914,301.7189
70260,-58.3119,263.4445,-383.2911,-127.5602,-148.6823,306.5583
70280,-94.5122,273.9305,-378.8999,-124.0685,-133.9949,303.5116
70300,-84.6292,285.8194,-374.561,-137.4195,-153.2838,309.5679
70320,-57.1874,267.4615,-381.8748,-125.2499,-146.1282,319.0064
70340,-63.7936,269.8336,-371.1351,-124.7417,-147.1308,306.5636
70360,-65.2719,274.0373,-372.3617,-128.0045,-151.8533,313.0106
70380,-85.0967,275.9181,-370.4106,-110.4287,-134.0793,312.5414
70400,-79.5893,274.7608,-369.0388,-99.2649,-136.3055,315.3784
70420,-55.5832,265.7383,-372.3766,-106.6127,-149.4809,306.6431
70440,-52.0343,269.2705,-372.4719,-106.0479,-151.7851,318.3369
70460,-70.0774,275.1415,-356.4144,-98.0075,-148.7013,309.9928
70480,-57.1917,271.1526,-364.3153,-94.4265,-146.3531,318.6671
70500,-80.5057,285.0689,-355.2074,-88.2599,-141.7207,310.6669
70520,-63.6419,278.6862,-360.6391,-72.7329,-140.6605,327.0063
70540,-78.0021,287.6602,-345.2336,-75.087,-135.905,315.3297
70560,-82.6703,297.0877,-354.2393,-75.3822,-143.4207,319.3559
70580,-58.2283,286.306,-354.425,-81.755,-153.9014,323.759
70600,-47.7399,276.7722,-358.3427,-59.2603,-144.7687,312.233
70620,-52.1637,281.8997,-346.543,-60.2828,-144.1191,306.843
70640,-32.1106,285.6153,-348.2844,-71.1475,-155.9616,317.9627
70660,-44.2049,281.5392,-349.4134,-65.1988,-146.827,320.1999
70680,-42.666,289.9872,-350.2979,-70.8425,-159.6602,313.1144
70700,-38.3982,286.3125,-357.6132,-73.4168,-159.9586,317.2156
70720,-60.9834,297.0464,-350.6647,-70.5802,-150.9027,309.3956
70740,-50.5841,290.5801,-354.1115,-82.6884,-156.9379,315.1121
70760,-45.0001,288.0648,-353.4734,-100.4,-167.6912,313.6564
70780,-48.0171,293.4962,-352.2285,-87.0571,-163.5505,314.5332
70800,-39.0787,290.9363,-356.313,-100.7288,-170.5215,316.4759
70820,-49.0563,284.4842,-353.0276,-87.898,-158.8808,319.0814
70840,-86.4217,298.4002,-346.5479,-96.3111,-154.4165,301.4481
70860,-57.7163,314.0103,-351.9564,-119.8637,-177.6935,302.2336
70880,-59.254,304.2093,-346.7815,-112.5747,-173.8439,299.3821
70900,-74.8691,311.8116,-347.044,-128.7729,-172.2503,307.7851
70920,-60.1389,313.9297,-346.5782,-123.8848,-174.1031,304.6158
70940,-67.6337,316.9757,-344.8606,-129.0186,-174.4696,304.6688
70960,-68.3357,325.3143,-335.9516,-136.0598,-172.8572,311.9389
70980,-86.6981,333.2251,-336.1865,-134.0032,-167.765,317.2415
71000,-88.4783,323.3481,-338.2063,-130.455,-150.8401,316.9046
71020,-76.2068,320.5365,-342.3842,-131.2757,-161.2362,312.4193
71040,-98.6047,335.0704,-333.152,-139.486,-155.6398,305.3725
71060,-84.8306,327.1987,-329.9468,-137.1416,-158.7994,302.118
71080,-95.6768,332.3285,-327.3755,-152.1648,-170.7376,306.4971
71100,-105.307,332.137,-336.2354,-150.0061,-157.3376,302.7645
71120,-88.6615,325.5381,-342.628,-152.0832,-156.7036,317.6065
71140,-106.504,342.6721,-315.3438,-155.2599,-160.3376,279.7711
71160,-143.0964,370.6774,-256.5194,-187.3557,-175.6242,202.4635
71180,-137.8236,368.323,-263.742,-190.3514,-178.0646,214.7794
71200,-129.5795,361.0663,-260.6678,-179.9845,-174.2834,213.7458
71220,-144.6743,367.8423,-256.6009,-183.3542,-167.9084,212.4388
71240,-143.292,368.5887,-259.7303,-196.9061,-173.6953,220.2339
71260,-124.1478,358.8178,-270.4852,-198.8744,-175.176,228.1314
71280,-126.4688,358.8022,-267.4332,-202.1338,-172.0241,235.5524
71300,-131.5444,356.5854,-265.1956,-208.3276,-173.0307,235.0012
71320,-134.1948,356.8168,-266.18,-202.2209,-166.5567,238.7122
71340,-141.3979,360.1048,-266.7731,-207.3178,-164.8507,239.9618
71360,-126.1152,353.7106,-282.3596,-219.7039,-181.7308,250.9769
71380,-113.2782,355.2847,-274.8055,-220.184,-188.2049,242.2375
71400,-94.4154,340.5268,-285.5917,-214.1752,-185.6471,242.1818
71420,-109.2253,349.809,-276.9364,-222.0159,-185.0671,242.4939
71440,-116.4397,353.9551,-285.6383,-215.1999,-178.6543,244.9603
71460,-122.5337,358.3041,-282.8472,-212.6831,-167.9206,250.0582
